event_date,variant_id,gender,age,row_count,user_count,click_sum,conversion_sum,purchase_sum,revenue_sum,click_sq_sum,conversion_sq_sum,purchase_sq_sum,revenue_sq_sum
2011-06-14,test,F,30s,49,1,23,12,136,428.95,23,12,3370,46884.412500000006
2011-11-09,test,M,30s,69,1,29,17,144,195.86,29,17,2872,5691.138
2011-05-22,control,F,40s,34,1,17,9,99,257.7,17,9,1451,11294.19
2011-09-12,test,M,50s,45,1,20,11,57,129.32999999999998,20,11,549,2655.2839
2011-06-01,control,M,40s,11,1,3,2,144,152.64000000000001,3,2,10368,11649.484800000002
2011-07-11,test,M,20s,23,1,7,5,42,213.7,7,5,372,10721.89
2011-07-12,test,F,20s,6,1,2,1,23,24.380000000000003,2,1,529,594.3844000000001
2011-06-07,test,F,30s,26,1,14,8,21,149.15,14,8,69,2886.8924999999995
2011-01-14,test,M,20s,29,1,17,7,78,179.10000000000002,17,7,876,5123.790000000001
2011-01-11,control,F,30s,29,1,14,7,49,145.75000000000003,14,7,489,3295.9225
2011-08-02,control,M,40s,9,1,3,2,216,228.95999999999998,3,2,25920,29123.712
2011-06-06,test,M,30s,23,1,12,6,118,181.3,12,6,9388,11831.369200000001
2011-07-17,test,M,50s,11,1,6,3,13,49.550000000000004,6,3,61,822.8125
2011-06-19,test,F,20s,27,1,15,8,36,111.19999999999999,15,8,186,1956.225
2010-12-02,test,F,20s,16,1,8,4,76,160.6,8,4,1552,11713.96
2011-01-18,control,F,50s,3,1,1,1,144,79.2,1,1,20736,6272.64
2011-02-25,control,F,20s,5,1,3,1,360,381.6,3,1,129600,145618.56000000003
2011-05-04,control,M,40s,3,1,1,1,504,534.24,1,1,254016,285412.3776
2011-06-21,test,F,30s,304,1,144,75,208,355.4299999999999,144,75,2898,3736.7651000000005
2011-08-31,control,M,50s,285,3,124,68,403,789.8400000000004,124,68,4423,17652.508999999995
2011-02-27,test,F,50s,69,1,29,16,260,333.48,29,16,8104,8109.108
2011-12-02,test,F,30s,316,2,152,78,178,326.8900000000001,152,78,774,2277.6411000000016
2011-01-21,test,M,40s,140,1,68,30,73,125.13000000000004,68,30,433,809.8078999999998
2010-12-12,control,M,20s,184,1,85,46,128,172.70999999999992,85,46,496,1055.7591000000007
2011-10-25,control,F,50s,304,2,149,73,948,1886.6499999999996,149,73,16584,83471.7895
2011-09-26,control,F,50s,188,2,93,48,300,638.3199999999999,93,48,3778,13603.077000000001
2011-03-24,control,F,50s,78,1,36,18,210,310.4,36,18,2852,6023.08
2011-09-30,test,M,20s,387,3,190,101,1044,1771.13,190,101,15280,43427.9785
2011-10-27,test,F,50s,133,2,60,39,251,590.94,60,39,2593,13692.698800000004
2010-12-03,test,M,30s,103,3,46,27,186,461.68,46,27,3758,23644.270399999994
2011-04-04,control,F,30s,172,1,84,40,123,375.00000000000006,84,40,533,4841.060000000001
2011-10-20,test,M,30s,925,3,429,229,487,1133.6300000000003,429,229,3693,18116.403700000006
2010-12-12,control,M,30s,238,1,113,62,88,212.60000000000005,113,62,194,1365.2850000000003
2011-08-30,test,F,50s,210,2,102,51,183,391.6899999999998,102,51,2297,6974.0579
2011-01-31,test,M,50s,38,1,18,10,114,177.5,18,10,1332,3260.7699999999995
2011-10-17,control,M,50s,249,4,115,67,536,1166.5499999999997,115,67,6842,32767.704899999993
2011-01-30,test,F,20s,225,2,112,61,160,257.84999999999985,112,61,1778,1607.9051000000009
2011-12-02,test,F,20s,71,2,32,18,1276,1241.7100000000003,32,18,1006650,552016.4957000001
2011-09-21,control,M,50s,100,2,45,24,712,1142.8799999999999,45,24,43712,64867.6832
2011-07-15,control,M,20s,101,1,44,25,286,472.8100000000001,44,25,20572,53806.078700000005
2011-02-23,control,M,40s,166,1,75,40,711,622.88,75,40,18335,13117.374199999998
2011-11-02,control,F,40s,209,1,109,55,127,191.71999999999997,109,55,1403,1343.9040000000011
2011-09-01,test,M,20s,189,1,92,44,208,559.7200000000001,92,44,2958,24681.722
2011-03-09,control,F,50s,387,2,178,97,565,1550.78,178,97,7697,91060.61339999996
2011-04-27,test,F,30s,258,1,123,63,188,261.24,123,63,3260,2611.8435999999997
2010-12-05,control,M,20s,306,3,151,74,725,1289.8899999999999,151,74,18759,50007.49970000001
2011-02-02,control,M,50s,72,1,43,21,199,349.27000000000004,43,21,3307,6341.4559
2011-07-04,test,M,40s,50,1,20,12,77,107.69999999999999,20,12,2189,2052.58
2011-11-07,test,M,20s,107,4,53,25,511,699.0100000000001,53,25,44489,39611.7165
2011-10-12,control,M,40s,177,2,78,42,415,689.6800000000002,78,42,6213,12669.437000000004
2011-09-01,test,F,30s,323,2,152,85,292,476.31000000000006,152,85,3910,9173.143700000002
2011-11-28,control,F,30s,111,1,57,30,136,300.02000000000004,57,30,852,4968.702799999999
2011-09-20,control,F,40s,27,1,14,6,82,105.89999999999999,14,6,2908,2179.4492
2011-11-04,control,F,30s,160,1,79,42,248,283.16999999999996,79,42,4360,3436.114699999999
2011-08-02,test,M,40s,251,2,129,63,550,1184.04,129,63,6896,30528.09900000001
2011-10-16,test,F,50s,245,1,126,63,125,197.41,126,63,405,1182.0337000000006
2011-12-02,control,M,50s,229,1,113,55,460,894.2500000000003,113,55,5956,16192.534900000002
2011-09-29,control,F,50s,127,2,64,32,372,555.8600000000001,64,32,4720,11363.442000000001
2011-10-03,test,F,40s,157,1,71,40,340,864.1899999999999,71,40,3968,27726.287100000012
2011-04-07,control,M,40s,234,1,113,57,194,191.05999999999997,113,57,1432,1727.1886000000006
2011-05-24,control,M,40s,42,1,20,12,250,342.46000000000004,20,12,6396,13381.458
2011-01-13,test,M,20s,142,3,61,36,265,656.39,61,36,6685,15977.270100000002
2011-01-28,test,F,30s,224,2,111,58,700,989.9099999999996,111,58,10546,24420.584500000004
2011-04-21,test,M,50s,301,2,143,69,626,1261.9199999999996,143,69,10134,45007.80900000001
2011-08-09,control,M,50s,103,1,47,23,280,335.2799999999999,47,23,5168,5260.564800000002
2011-07-19,control,M,20s,458,2,234,124,3070,9552.440000000002,234,124,148712,1327702.0666
2011-06-02,control,F,40s,70,1,34,18,183,345.97,34,18,3127,7397.842900000001
2011-09-27,test,M,40s,239,3,112,59,364,589.8500000000001,112,59,22622,13494.9645
2011-06-17,control,M,50s,86,1,45,20,466,381.35999999999996,45,20,14954,11439.979199999998
2011-12-05,test,F,20s,160,3,74,41,311,630.9799999999999,74,41,4321,16869.020000000004
2011-02-24,control,F,50s,45,1,22,9,68,116.19999999999997,22,9,738,1689.3349999999998
2011-01-19,control,M,50s,225,1,115,57,182,335.6299999999999,115,57,1374,3672.9779
2011-11-17,control,M,40s,149,2,67,39,328,443.5199999999999,67,39,9030,16744.548600000002
2011-05-19,test,F,40s,110,2,47,29,242,555.8200000000002,47,29,2714,14703.749799999996
2011-10-12,control,F,20s,136,1,66,34,189,223.92,66,34,3053,4564.475800000001
2011-10-10,control,F,50s,174,2,82,41,517,730.6599999999999,82,41,8351,16202.977200000003
2011-04-04,control,F,20s,300,3,140,67,594,926.0000000000001,140,67,10338,19046.95019999999
2011-10-06,control,M,50s,160,2,74,40,178,296.76,74,40,1596,4099.7916000000005
2011-11-30,test,F,50s,349,2,159,90,1042,1706.7000000000007,159,90,20058,40665.19020000003
2011-04-10,control,M,50s,62,1,27,16,226,329.04999999999995,27,16,4494,11056.2625
2011-12-05,test,F,30s,115,1,57,29,4732,5401.979999999999,57,29,1193096,1274031.3795999999
2011-07-29,control,F,20s,78,1,36,20,368,532.8,36,20,7744,16583.2128
2011-09-13,test,M,50s,380,1,180,98,1147,1126.4700000000005,180,98,28377,21927.477500000008
2011-03-11,test,M,40s,4,1,2,1,120,14.4,2,1,14400,207.36
2011-10-06,control,F,20s,40,1,13,8,67,139.88,13,8,893,2668.2104
2011-05-16,test,F,30s,375,1,169,93,220,466.2799999999998,169,93,1230,4836.266999999998
2011-05-04,test,F,40s,155,3,74,44,586,1122.7100000000005,74,44,17670,91590.5741
2011-02-14,control,M,40s,80,2,37,22,258,1125.34,37,22,4796,217628.3116
2011-10-28,test,M,40s,239,2,110,63,5289,8988.760000000004,110,63,1303857,4370689.059200001
2011-06-15,control,F,40s,37,1,18,10,101,171.63,18,10,1117,3718.0989
2011-09-19,test,M,40s,329,3,156,83,583,1569.1599999999999,156,83,5849,37423.6486
2011-10-26,test,F,30s,232,1,123,60,334,404.77,123,60,7580,5246.370899999999
2011-01-31,control,M,50s,341,3,164,82,1256,1451.2400000000002,164,82,39438,44761.861399999994
2010-12-16,test,M,20s,123,3,49,29,367,664.1700000000001,49,29,8841,18641.088900000006
2011-08-12,control,F,50s,99,2,40,21,655,915.0899999999999,40,21,98529,190911.9173
2011-07-13,control,M,40s,135,1,56,30,294,516.12,56,30,3998,10092.623399999997
2011-07-07,test,M,20s,143,2,75,36,217,524.4599999999998,75,36,2713,22769.334399999985
2011-01-30,test,F,30s,94,1,45,25,82,165.9,45,25,1200,2573.415000000001
2011-11-08,control,M,20s,44,1,23,10,124,258.42,23,10,3024,7931.2444000000005
2011-08-18,test,M,20s,108,2,60,29,165,424.79,60,29,1479,8868.578300000001
2011-10-12,control,F,30s,154,3,77,37,458,664.0600000000001,77,37,12222,16480.506199999996
2011-07-28,test,F,20s,36,1,16,9,2733,10732.35,16,9,907353,19284644.002499998
2011-01-06,test,F,30s,52,1,25,13,149,175.14999999999998,25,13,2189,2509.5125000000003
2011-06-26,test,F,50s,53,1,23,14,142,222.32000000000002,23,14,1868,5451.364000000001
2011-07-31,test,F,40s,98,1,47,24,225,408.33,47,24,2685,7535.648100000001
2011-03-17,control,M,20s,195,3,92,51,244,511.1200000000001,92,51,2322,9895.702000000001
2010-12-14,test,M,40s,116,2,55,29,311,540.0499999999998,55,29,28085,60566.5625
2011-11-14,control,F,50s,37,1,19,10,72,243.53,19,10,782,6557.1729
2011-05-08,control,F,50s,62,1,30,17,290,426.8399999999999,30,17,7092,14126.729599999999
2011-09-13,control,F,50s,158,1,75,37,360,921.4000000000001,75,37,4160,26930.620000000006
2010-12-05,control,M,30s,284,1,136,69,252,423.51999999999987,136,69,2878,4267.817000000001
2011-11-04,control,F,20s,11,1,5,3,13,42.45,5,3,61,604.2825
2011-08-01,test,M,40s,102,2,51,25,90,433.00000000000006,51,25,830,45248.255600000004
2011-03-18,control,F,50s,377,2,174,97,415,796.3999999999999,174,97,3919,13266.1704
2011-01-13,test,M,30s,160,1,67,36,294,336.07000000000005,67,36,5132,6025.560700000003
2011-02-20,control,F,30s,48,1,22,13,110,177.68,22,13,2906,3840.8954
2011-10-06,control,F,30s,42,1,17,11,112,460.4,17,11,1352,32493.6328
2011-11-11,control,F,50s,27,1,13,6,116,197.64000000000001,13,6,2672,7486.8336
2011-07-05,control,F,20s,12,1,4,3,606,467.7,4,3,360018,187261.245
2011-01-06,test,F,20s,22,2,10,5,959,1357.35,10,5,398521,416441.5425
2011-05-05,test,M,30s,114,2,47,28,365,566.3100000000001,47,28,23171,15790.275500000007
2011-01-11,control,M,50s,32,1,15,9,348,602.4399999999999,15,9,30512,80255.7616
2010-12-07,control,M,50s,47,1,20,12,476,713.88,20,12,26096,60692.5296
2011-04-26,test,F,20s,44,1,22,11,110,205.7,22,11,1428,4176.01
2011-02-28,test,M,40s,51,1,20,13,214,353.43,20,13,4594,14231.9889
2011-10-30,control,M,20s,92,1,49,22,83,124.93999999999998,49,22,569,1197.1255999999998
2011-10-24,test,F,50s,116,1,57,26,91,180.27000000000004,57,26,423,1560.6189000000002
2011-09-05,control,M,30s,39,1,22,7,148,537.3,22,7,6568,59200.4772
2010-12-08,control,F,50s,38,1,18,10,151,514.39,18,10,3185,38491.0709
2011-11-03,test,F,50s,144,2,75,35,244,631.8,75,35,3350,16154.560999999998
2011-10-10,test,M,50s,6,1,4,1,200,358.0,4,1,40000,128164.0
2011-09-05,control,F,40s,54,1,26,16,34,131.64,26,16,180,1742.1696000000002
2011-05-25,test,M,40s,182,2,92,44,370,718.5400000000001,92,44,12516,29997.907599999988
2010-12-03,control,F,50s,43,1,19,11,42,334.29999999999995,19,11,190,14606.634999999998
2011-07-22,control,F,50s,83,1,35,21,202,572.9300000000001,35,21,2942,25397.5769
2011-05-16,test,F,20s,69,1,38,17,222,586.74,38,17,4172,34477.5492
2011-10-20,test,M,20s,52,3,28,12,134,254.70000000000002,28,12,5650,9754.789800000002
2011-11-08,control,M,30s,87,1,39,19,233,390.85,39,19,5233,13419.7625
2011-05-09,control,F,50s,27,1,8,6,70,92.72,8,6,1076,1529.2864
2011-06-23,test,M,20s,73,1,33,16,133,460.75,33,16,1405,36408.37249999999
2010-12-15,control,M,50s,33,1,14,8,168,219.6,14,8,4832,6784.5599999999995
2011-11-06,control,F,50s,116,2,57,30,509,1030.1000000000001,57,30,14043,97772.49299999999
2011-08-04,control,M,20s,70,1,35,19,149,168.31000000000003,35,19,1807,2607.7175000000007
2011-08-04,control,M,30s,26,1,12,6,112,492.0,12,6,3648,44403.36
2011-02-27,control,F,50s,136,2,68,34,304,593.2,68,34,22164,50991.61
2011-09-30,test,M,30s,11,1,5,4,28,88.80000000000001,5,4,296,2115.9000000000005
2011-07-14,control,M,40s,100,1,52,26,465,449.20000000000005,52,26,13565,9321.600000000002
2011-08-19,control,F,30s,40,1,21,9,48,111.2,21,9,362,1533.7050000000002
2011-10-04,control,M,40s,76,2,29,22,338,1285.8200000000002,29,22,10980,358994.06919999997
2011-07-08,test,F,20s,34,1,17,10,80,225.72,17,10,838,6876.505400000001
2011-05-29,control,F,50s,162,1,89,43,184,247.14,89,43,1360,2211.694
2011-10-26,test,M,20s,65,2,37,20,166,362.4200000000001,37,20,2528,28514.6692
2011-10-26,test,F,20s,57,2,29,15,177,567.27,29,15,3975,43804.4589
2011-03-22,test,F,40s,38,1,21,12,170,235.71,21,12,3682,5640.8753
2011-01-07,test,F,50s,27,1,13,8,94,165.88,13,8,1498,3727.9782
2011-03-31,control,F,30s,29,1,9,5,24,102.4,9,5,192,2187.6400000000003
2011-01-04,control,M,20s,10,1,4,3,34,109.3,4,3,628,3998.65
2010-12-14,control,M,50s,11,1,6,3,40,101.99999999999999,6,3,736,3749.04
2011-05-04,test,M,40s,92,1,45,24,128,411.54,45,24,1144,7589.8536
2011-08-10,test,F,40s,83,1,40,17,191,302.25,40,17,2937,6155.7185
2011-12-06,control,F,50s,31,1,19,9,552,839.08,19,9,77816,137142.4632
2011-01-06,control,M,50s,83,1,34,21,366,417.3,34,21,10420,10212.0452
2011-10-30,control,M,30s,23,1,12,6,223,425.28999999999996,12,6,18169,34182.9961
2011-05-05,test,M,20s,23,2,9,5,1620,954.48,9,5,688752,292135.1904
2011-07-13,control,F,40s,14,1,8,4,58,110.13999999999999,8,4,1708,5187.955599999999
2011-05-15,control,M,40s,13,1,6,3,162,205.74,6,3,10692,14469.094800000003
2011-10-02,test,M,40s,14,1,7,3,302,189.9,7,3,83092,25587.81
2011-09-01,test,F,20s,3,1,2,1,96,480.0,2,1,9216,230400.0
2011-01-28,test,F,20s,12,1,3,3,24,166.8,3,3,216,10123.74
2011-08-10,control,M,50s,4,1,3,1,36,45.0,3,1,1296,2025.0
2010-12-01,test,M,30s,4,1,2,1,8,79.6,2,1,64,6336.159999999999
2011-04-27,test,F,20s,3,1,1,1,150,1642.5,1,1,22500,2697806.25
2011-07-19,control,M,30s,8,1,5,2,48,64.8,5,2,1440,2417.04
2011-10-11,test,M,40s,220,1,105,58,183,399.24999999999994,105,58,759,3857.8335
2011-11-14,test,M,30s,94,2,42,24,231,525.62,42,24,2727,13581.937
2011-06-08,control,M,20s,172,1,77,41,82,193.20000000000007,77,41,200,1617.9400000000005
2011-08-22,test,F,50s,279,2,138,69,756,1191.55,138,69,11092,22720.5823
2011-05-10,control,F,40s,348,3,152,78,847,1203.18,152,78,14577,24579.36140000001
2011-02-24,test,F,20s,122,2,61,29,448,520.08,61,29,84236,11887.060400000002
2011-07-10,test,F,50s,130,1,63,31,235,198.56,63,31,3993,1799.3504
2011-03-11,control,M,20s,267,3,129,69,733,1050.79,129,69,57741,77456.41350000004
2011-10-17,test,F,50s,200,2,93,46,328,418.6699999999999,93,46,5224,6101.080900000003
2011-07-31,control,F,50s,1075,2,508,269,1003,1132.4599999999987,508,269,11975,10662.491999999998
2011-11-09,control,F,50s,498,3,227,123,1216,1433.0800000000013,227,123,20976,51127.71999999998
2010-12-16,test,F,30s,156,4,74,38,530,1305.66,74,38,30876,132930.40480000002
2011-10-30,control,F,30s,184,2,89,48,779,1195.0899999999997,89,48,23309,42772.480500000005
2011-10-19,control,M,50s,134,2,63,29,782,694.1600000000002,63,29,33108,29782.730400000008
2011-11-27,test,M,50s,180,1,74,39,359,426.37,74,39,8791,8420.576299999999
2011-11-11,control,M,20s,738,4,348,174,3305,5018.459999999999,348,174,245497,543449.9515999999
2011-11-10,control,F,50s,815,3,390,209,1026,1545.3600000000015,390,209,15624,26494.229199999976
2011-04-27,test,M,30s,137,1,57,37,150,228.14999999999995,57,37,1232,2896.8065
2011-01-23,test,M,50s,154,1,74,41,67,162.99999999999997,74,41,143,995.2099999999998
2011-04-01,control,M,50s,152,1,74,35,101,292.84999999999997,74,35,559,4554.3121
2011-08-15,control,F,50s,68,1,40,17,186,434.74,40,17,2548,16909.302799999998
2011-05-06,test,F,30s,255,2,121,59,179,484.97,121,59,2259,21753.8477
2011-09-05,test,M,20s,100,1,50,26,307,497.61000000000007,50,26,5979,10988.795499999998
2011-04-26,test,M,40s,560,2,270,138,1757,2225.7400000000007,270,138,31937,41969.4276
2011-11-01,control,M,40s,268,4,124,70,944,1922.7800000000004,124,70,26102,104419.90419999999
2011-11-14,test,M,20s,67,1,31,19,61,137.57999999999998,31,19,277,1362.3102
2011-05-18,test,F,30s,164,2,84,44,4649,6620.269999999997,84,44,1333923,1631743.7242999997
2011-03-20,test,F,50s,81,2,45,22,280,915.6199999999999,45,22,22012,217591.38640000002
2010-12-06,control,M,30s,98,2,44,26,113,278.4,44,26,807,4677.300000000001
2011-07-11,control,F,20s,224,1,104,55,489,631.6500000000001,104,55,14851,15861.298499999999
2011-08-25,test,F,30s,247,3,116,63,256,892.6700000000003,116,63,6250,145985.18010000006
2011-04-19,control,M,50s,130,1,58,34,478,429.57000000000005,58,34,9804,6382.556699999999
2011-04-14,test,M,20s,453,3,230,113,958,2072.62,230,113,24608,97575.56120000007
2011-09-15,control,F,20s,330,2,153,79,485,1066.45,153,79,7727,33760.3769
2011-05-13,control,F,20s,366,2,168,89,289,424.2499999999999,168,89,3149,4356.9411
2011-07-13,test,F,20s,177,1,89,48,97,105.78000000000004,89,48,315,568.456
2011-04-28,control,M,50s,196,2,99,46,429,880.7399999999999,99,46,5709,19099.389999999996
2011-07-26,test,M,20s,98,1,41,18,290,625.1,41,18,6332,36159.61000000001
2011-07-13,test,F,30s,169,1,75,42,581,610.0100000000001,75,42,11441,10134.8851
2011-05-20,test,F,40s,98,3,48,24,342,870.8199999999998,48,24,8692,87363.1164
2011-09-26,test,F,30s,188,1,87,47,204,183.54,87,47,6924,1643.7294
2011-11-24,control,F,20s,232,1,109,54,351,521.21,109,54,3165,8331.446300000003
2011-11-28,test,F,40s,162,3,72,33,417,448.23999999999995,72,33,12107,9951.008399999997
2011-06-30,test,F,30s,235,1,110,58,207,306.28999999999985,110,58,3733,3572.1497000000004
2011-01-17,control,M,20s,211,2,101,56,278,769.7200000000001,101,56,3028,29323.293999999994
2011-02-01,test,M,40s,164,3,76,44,251,645.1100000000004,76,44,2411,13356.741100000003
2011-07-19,test,M,30s,126,1,56,30,248,554.84,56,30,4226,12282.703
2011-04-20,control,M,30s,99,2,48,27,198,423.98000000000025,48,27,3476,18125.251400000005
2011-06-30,test,F,20s,115,2,56,30,8469,19817.079999999998,56,30,5515785,44561471.9226
2011-08-28,test,F,40s,179,1,82,46,110,259.93,82,46,426,3054.1590999999985
2011-05-29,control,M,50s,116,1,49,30,258,582.7299999999999,49,30,3010,15147.870900000004
2011-11-18,test,F,30s,342,1,157,87,135,314.08000000000004,157,87,347,2119.1980000000012
2011-07-06,test,F,30s,266,1,130,67,85,197.8699999999999,130,67,121,1059.9501
2011-05-06,test,M,30s,69,1,35,17,60,90.12,35,17,338,833.4490000000001
2011-02-22,test,M,40s,286,3,133,71,4408,4048.499999999999,133,71,15262698,10273131.700799992
2011-04-27,test,M,20s,117,1,53,30,320,506.37999999999994,53,30,4324,9411.888
2011-07-12,control,M,40s,124,1,55,31,164,263.38,55,31,2834,3099.1972
2011-10-07,control,M,20s,121,1,61,28,160,291.26000000000005,61,28,3554,12841.983600000003
2011-06-05,test,M,20s,98,1,47,25,100,302.42,47,25,596,5258.0544
2011-06-27,test,F,30s,408,1,209,107,324,447.5999999999998,209,107,3140,3887.298
2010-12-05,test,F,50s,262,2,144,71,269,526.31,144,71,2943,11312.5893
2011-11-22,test,F,40s,55,1,33,14,137,221.36000000000004,33,14,1833,4832.626400000002
2011-04-13,test,F,30s,88,1,44,23,3500,4018.3599999999997,44,23,965200,1257734.9136
2011-03-01,control,M,20s,213,3,102,55,1416,3137.21,102,55,105218,461106.3263
2011-09-15,control,M,40s,123,1,61,31,119,244.70000000000002,61,31,1037,5403.186399999999
2011-05-10,control,M,40s,30,1,12,6,90,404.7,12,6,1836,51655.23
2011-09-11,control,M,50s,75,1,38,18,186,305.62,38,18,2020,6649.722
2011-04-28,control,F,30s,123,1,64,35,64,222.47,64,35,344,9263.090899999996
2011-01-25,control,F,40s,115,1,49,28,153,355.12,49,28,1433,13963.5148
2011-02-14,test,M,40s,102,1,50,23,222,317.11999999999995,50,23,3274,4810.8582
2011-01-12,test,M,20s,130,1,66,29,197,492.6499999999999,66,29,2315,9245.3075
2010-12-15,control,F,40s,11,1,6,4,132,67.24,6,4,9752,1286.1976
2011-11-07,control,F,50s,278,3,120,69,554,1258.6599999999999,120,69,8822,48170.99539999998
2011-07-20,test,F,40s,161,1,72,38,55,111.04000000000006,72,38,101,566.2794
2010-12-06,control,F,40s,169,2,83,45,494,636.61,83,45,41708,33444.277500000004
2010-12-03,test,F,20s,7,1,4,1,120,1314.0,4,1,14400,1726596.0
2010-12-21,test,M,50s,16,1,8,4,236,479.4,8,4,20720,66078.36
2010-12-13,control,M,40s,35,1,15,10,73,177.35000000000002,15,10,993,4581.6093
2010-12-16,test,F,20s,136,2,56,32,622,518.8199999999999,56,32,20640,12331.336800000001
2010-12-09,control,M,40s,128,2,61,33,333,864.6499999999999,61,33,4319,34589.8375
2011-10-14,control,M,20s,56,1,30,15,1006,3528.34,30,15,148404,982815.0068
2011-11-21,control,M,40s,169,1,89,47,110,192.39999999999998,89,47,522,2022.0072000000005
2011-10-27,test,M,20s,135,2,62,36,479,791.0000000000002,62,36,14851,34070.90700000001
2010-12-03,test,F,30s,118,1,51,29,136,339.5399999999999,51,29,2064,15929.8036
2011-11-27,control,F,40s,196,1,96,52,104,267.75999999999993,96,52,452,2541.0878000000007
2011-02-21,test,F,30s,49,2,22,15,129,400.40000000000003,22,15,1859,18943.165
2011-06-14,control,M,30s,41,1,24,13,748,1393.4799999999998,24,13,62896,162892.52319999997
2011-10-18,control,M,50s,262,3,141,73,1096,1248.8300000000004,141,73,28344,27942.21910000001
